Date,Hour,Name,State,UserActivity
20200101,30013,SensorArmario,False,cook
20200101,30013,SensorRack (1),False,cook
20200101,30013,SensorArmario (1),False,cook
20200101,30013,SensorGeladeira,False,cook
20200101,30013,SensorMesaJantar (1),False,cook
20200101,30013,SensorSofa (2),False,cook
20200101,30013,SensorCama (3),False,cook
20200101,30013,SensorMesaCorredor,False,cook
20200101,30013,SensorSofa,False,cook
20200101,30013,SensorDeTestes,False,cook
20200101,30044,SensorBaseBox,False,cook
20200101,30044,SensorArmario (2),False,cook
20200101,30044,SensorCama,False,cook
20200101,30044,SensorFogao,True,cook
20200101,30044,SensorMesaJantar (4),False,cook
20200101,30044,SensorCama (4),False,cook
20200101,30044,SensorMesaJantar (3),False,cook
20200101,30044,SensorCama (5),False,cook
20200101,30044,SensorMesaJantar,False,cook
20200101,30044,SensorCama (2),False,cook
20200101,30044,SensorSofa (1),False,cook
20200101,30044,SensorPia,False,cook
20200101,30044,SensorMesaJantar (2),False,cook
20200101,30044,SensorRack,False,cook
20200101,30044,SensorCama (1),False,cook
20200101,30044,SensorArmario,False,cook
20200101,30044,SensorRack (1),False,cook
20200101,30044,SensorArmario (1),False,cook
20200101,30044,SensorGeladeira,False,cook
20200101,30044,SensorMesaJantar (1),False,cook
20200101,30044,SensorSofa (2),False,cook
20200101,30044,SensorCama (3),False,cook
20200101,30044,SensorMesaCorredor,False,cook
20200101,30044,SensorSofa,False,cook
20200101,30044,SensorDeTestes,False,cook
20200101,30074,SensorBaseBox,False,cook
20200101,30074,SensorArmario (2),False,cook
20200101,30074,SensorCama,False,cook
20200101,30074,SensorFogao,True,cook
20200101,30074,SensorMesaJantar (4),False,cook
20200101,30074,SensorCama (4),False,cook
20200101,30074,SensorMesaJantar (3),False,cook
20200101,30074,SensorCama (5),False,cook
20200101,30074,SensorMesaJantar,False,cook
20200101,30074,SensorCama (2),False,cook
20200101,30074,SensorSofa (1),False,cook
20200101,30074,SensorPia,False,cook
20200101,30074,SensorMesaJantar (2),False,cook
20200101,30074,SensorRack,False,cook
20200101,30074,SensorCama (1),False,cook
20200101,30074,SensorArmario,False,cook
20200101,30074,SensorRack (1),False,cook
20200101,30074,SensorArmario (1),False,cook
20200101,30074,SensorGeladeira,False,cook
20200101,30074,SensorMesaJantar (1),False,cook
20200101,30074,SensorSofa (2),False,cook
20200101,30074,SensorCama (3),False,cook
20200101,30074,SensorMesaCorredor,False,cook
20200101,30074,SensorSofa,False,cook
20200101,30074,SensorDeTestes,False,cook
20200101,30103,SensorBaseBox,False,cook
20200101,30103,SensorArmario (2),False,cook
20200101,30103,SensorCama,False,cook
20200101,30103,SensorFogao,True,cook
20200101,30103,SensorMesaJantar (4),False,cook
20200101,30103,SensorCama (4),False,cook
20200101,30103,SensorMesaJantar (3),False,cook
20200101,30103,SensorCama (5),False,cook
20200101,30103,SensorMesaJantar,False,cook
20200101,30103,SensorCama (2),False,cook
20200101,30103,SensorSofa (1),False,cook
20200101,30103,SensorPia,False,cook
20200101,30103,SensorMesaJantar (2),False,cook
20200101,30103,SensorRack,False,cook
20200101,30103,SensorCama (1),False,cook
20200101,30103,SensorArmario,False,cook
20200101,30103,SensorRack (1),False,cook
20200101,30103,SensorArmario (1),False,cook
20200101,30103,SensorGeladeira,False,cook
20200101,30103,SensorMesaJantar (1),False,cook
20200101,30103,SensorSofa (2),False,cook
20200101,30103,SensorCama (3),False,cook
20200101,30103,SensorMesaCorredor,False,cook
20200101,30103,SensorSofa,False,cook
20200101,30103,SensorDeTestes,False,cook
20200101,30134,SensorBaseBox,False,cook
20200101,30134,SensorArmario (2),False,cook
20200101,30134,SensorCama,False,cook
20200101,30134,SensorFogao,True,cook
20200101,30134,SensorMesaJantar (4),False,cook
20200101,30134,SensorCama (4),False,cook
20200101,30134,SensorMesaJantar (3),False,cook
20200101,30134,SensorCama (5),False,cook
20200101,30134,SensorMesaJantar,False,cook
20200101,30134,SensorCama (2),False,cook
20200101,30134,SensorSofa (1),False,cook
20200101,30134,SensorPia,False,cook
20200101,30134,SensorMesaJantar (2),False,cook
20200101,30134,SensorRack,False,cook
20200101,30134,SensorCama (1),False,cook
20200101,30134,SensorArmario,False,cook
20200101,30134,SensorRack (1),False,cook
20200101,30134,SensorArmario (1),False,cook
20200101,30134,SensorGeladeira,False,cook
20200101,30134,SensorMesaJantar (1),False,cook
20200101,30134,SensorSofa (2),False,cook
20200101,30134,SensorCama (3),False,cook
20200101,30134,SensorMesaCorredor,False,cook
20200101,30134,SensorSofa,False,cook
20200101,30134,SensorDeTestes,False,cook
20200101,30163,SensorBaseBox,False,cook
20200101,30163,SensorArmario (2),False,cook
20200101,30163,SensorCama,False,cook
20200101,30163,SensorFogao,True,cook
20200101,30163,SensorMesaJantar (4),False,cook
20200101,30163,SensorCama (4),False,cook
20200101,30163,SensorMesaJantar (3),False,cook
20200101,30163,SensorCama (5),False,cook
20200101,30163,SensorMesaJantar,False,cook
20200101,30163,SensorCama (2),False,cook
20200101,30163,SensorSofa (1),False,cook
20200101,30163,SensorPia,False,cook
20200101,30163,SensorMesaJantar (2),False,cook
20200101,30163,SensorRack,False,cook
20200101,30163,SensorCama (1),False,cook
20200101,30163,SensorArmario,False,cook
20200101,30163,SensorRack (1),False,cook
20200101,30163,SensorArmario (1),False,cook
20200101,30163,SensorGeladeira,False,cook
20200101,30163,SensorMesaJantar (1),False,cook
20200101,30163,SensorSofa (2),False,cook
20200101,30163,SensorCama (3),False,cook
20200101,30163,SensorMesaCorredor,False,cook
20200101,30163,SensorSofa,False,cook
20200101,30163,SensorDeTestes,False,cook
20200101,30192,SensorBaseBox,False,cook
20200101,30192,SensorArmario (2),False,cook
20200101,30192,SensorCama,False,cook
20200101,30192,SensorFogao,True,cook
20200101,30192,SensorMesaJantar (4),False,cook
20200101,30192,SensorCama (4),False,cook
20200101,30192,SensorMesaJantar (3),False,cook
20200101,30192,SensorCama (5),False,cook
20200101,30192,SensorMesaJantar,False,cook
20200101,30192,SensorCama (2),False,cook
20200101,30192,SensorSofa (1),False,cook
20200101,30192,SensorPia,False,cook
20200101,30192,SensorMesaJantar (2),False,cook
20200101,30192,SensorRack,False,cook
20200101,30192,SensorCama (1),False,cook
20200101,30192,SensorArmario,False,cook
20200101,30192,SensorRack (1),False,cook
20200101,30192,SensorArmario (1),False,cook
20200101,30192,SensorGeladeira,False,cook
20200101,30192,SensorMesaJantar (1),False,cook
20200101,30192,SensorSofa (2),False,cook
20200101,30192,SensorCama (3),False,cook
20200101,30192,SensorMesaCorredor,False,cook
20200101,30192,SensorSofa,False,cook
20200101,30192,SensorDeTestes,False,cook
20200101,30222,SensorBaseBox,False,cook
20200101,30222,SensorArmario (2),False,cook
20200101,30222,SensorCama,False,cook
20200101,30222,SensorFogao,True,cook
20200101,30222,SensorMesaJantar (4),False,cook
20200101,30222,SensorCama (4),False,cook
20200101,30222,SensorMesaJantar (3),False,cook
20200101,30222,SensorCama (5),False,cook
20200101,30222,SensorMesaJantar,False,cook
20200101,30222,SensorCama (2),False,cook
20200101,30222,SensorSofa (1),False,cook
20200101,30222,SensorPia,False,cook
20200101,30222,SensorMesaJantar (2),False,cook
20200101,30222,SensorRack,False,cook
20200101,30222,SensorCama (1),False,cook
20200101,30222,SensorArmario,False,cook
20200101,30222,SensorRack (1),False,cook
20200101,30222,SensorArmario (1),False,cook
20200101,30222,SensorGeladeira,False,cook
20200101,30222,SensorMesaJantar (1),False,cook
20200101,30222,SensorSofa (2),False,cook
20200101,30222,SensorCama (3),False,cook
20200101,30222,SensorMesaCorredor,False,cook
20200101,30222,SensorSofa,False,cook
20200101,30222,SensorDeTestes,False,cook
20200101,30253,SensorBaseBox,False,cook
20200101,30253,SensorArmario (2),False,cook
20200101,30253,SensorCama,False,cook
20200101,30253,SensorFogao,True,cook
20200101,30253,SensorMesaJantar (4),False,cook
20200101,30253,SensorCama (4),False,cook
20200101,30253,SensorMesaJantar (3),False,cook
20200101,30253,SensorCama (5),False,cook
20200101,30253,SensorMesaJantar,False,cook
20200101,30253,SensorCama (2),False,cook
20200101,30253,SensorSofa (1),False,cook
20200101,30253,SensorPia,False,cook
20200101,30253,SensorMesaJantar (2),False,cook
20200101,30253,SensorRack,False,cook
20200101,30253,SensorCama (1),False,cook
20200101,30253,SensorArmario,False,cook
20200101,30253,SensorRack (1),False,cook
20200101,30253,SensorArmario (1),False,cook
20200101,30253,SensorGeladeira,False,cook
20200101,30253,SensorMesaJantar (1),False,cook
20200101,30253,SensorSofa (2),False,cook
20200101,30253,SensorCama (3),False,cook
20200101,30253,SensorMesaCorredor,False,cook
20200101,30253,SensorSofa,False,cook
20200101,30253,SensorDeTestes,False,cook
20200101,30282,SensorBaseBox,False,cook
20200101,30282,SensorArmario (2),False,cook
20200101,30282,SensorCama,False,cook
20200101,30282,SensorFogao,True,cook
20200101,30282,SensorMesaJantar (4),False,cook
20200101,30282,SensorCama (4),False,cook
20200101,30282,SensorMesaJantar (3),False,cook
20200101,30282,SensorCama (5),False,cook
20200101,30282,SensorMesaJantar,False,cook
20200101,30282,SensorCama (2),False,cook
20200101,30282,SensorSofa (1),False,cook
20200101,30282,SensorPia,False,cook
20200101,30282,SensorMesaJantar (2),False,cook
20200101,30282,SensorRack,False,cook
20200101,30282,SensorCama (1),False,cook
20200101,30282,SensorArmario,False,cook
20200101,30282,SensorRack (1),False,cook
20200101,30282,SensorArmario (1),False,cook
20200101,30282,SensorGeladeira,False,cook
20200101,30282,SensorMesaJantar (1),False,cook
20200101,30282,SensorSofa (2),False,cook
20200101,30282,SensorCama (3),False,cook
20200101,30282,SensorMesaCorredor,False,cook
20200101,30282,SensorSofa,False,cook
20200101,30282,SensorDeTestes,False,cook
20200101,30312,SensorBaseBox,False,cook
20200101,30312,SensorArmario (2),False,cook
20200101,30312,SensorCama,False,cook
20200101,30312,SensorFogao,True,cook
20200101,30312,SensorMesaJantar (4),False,cook
20200101,30312,SensorCama (4),False,cook
20200101,30312,SensorMesaJantar (3),False,cook
20200101,30312,SensorCama (5),False,cook
20200101,30312,SensorMesaJantar,False,cook
20200101,30312,SensorCama (2),False,cook
20200101,30312,SensorSofa (1),False,cook
20200101,30312,SensorPia,False,cook
20200101,30312,SensorMesaJantar (2),False,cook
20200101,30312,SensorRack,False,cook
20200101,30312,SensorCama (1),False,cook
20200101,30312,SensorArmario,False,cook
20200101,30312,SensorRack (1),False,cook
20200101,30312,SensorArmario (1),False,cook
20200101,30312,SensorGeladeira,False,cook
20200101,30312,SensorMesaJantar (1),False,cook
20200101,30312,SensorSofa (2),False,cook
20200101,30312,SensorCama (3),False,cook
20200101,30312,SensorMesaCorredor,False,cook
20200101,30312,SensorSofa,False,cook
20200101,30312,SensorDeTestes,False,cook
20200101,30342,SensorBaseBox,False,cook
20200101,30342,SensorArmario (2),False,cook
20200101,30342,SensorCama,False,cook
20200101,30342,SensorFogao,True,cook
20200101,30342,SensorMesaJantar (4),False,cook
20200101,30342,SensorCama (4),False,cook
20200101,30342,SensorMesaJantar (3),False,cook
20200101,30342,SensorCama (5),False,cook
20200101,30342,SensorMesaJantar,False,cook
20200101,30342,SensorCama (2),False,cook
20200101,30342,SensorSofa (1),False,cook
20200101,30342,SensorPia,False,cook
20200101,30342,SensorMesaJantar (2),False,cook
20200101,30342,SensorRack,False,cook
20200101,30342,SensorCama (1),False,cook
20200101,30342,SensorArmario,False,cook
20200101,30342,SensorRack (1),False,cook
20200101,30342,SensorArmario (1),False,cook
20200101,30342,SensorGeladeira,False,cook
20200101,30342,SensorMesaJantar (1),False,cook
20200101,30342,SensorSofa (2),False,cook
20200101,30342,SensorCama (3),False,cook
20200101,30342,SensorMesaCorredor,False,cook
20200101,30342,SensorSofa,False,cook
20200101,30342,SensorDeTestes,False,cook
20200101,30371,SensorBaseBox,False,cook
20200101,30371,SensorArmario (2),False,cook
20200101,30371,SensorCama,False,cook
20200101,30371,SensorFogao,True,cook
20200101,30371,SensorMesaJantar (4),False,cook
20200101,30371,SensorCama (4),False,cook
20200101,30371,SensorMesaJantar (3),False,cook
20200101,30371,SensorCama (5),False,cook
20200101,30371,SensorMesaJantar,False,cook
20200101,30371,SensorCama (2),False,cook
20200101,30371,SensorSofa (1),False,cook
20200101,30371,SensorPia,False,cook
20200101,30371,SensorMesaJantar (2),False,cook
20200101,30371,SensorRack,False,cook
20200101,30371,SensorCama (1),False,cook
20200101,30371,SensorArmario,False,cook
20200101,30371,SensorRack (1),False,cook
20200101,30371,SensorArmario (1),False,cook
20200101,30371,SensorGeladeira,False,cook
20200101,30371,SensorMesaJantar (1),False,cook
20200101,30371,SensorSofa (2),False,cook
20200101,30371,SensorCama (3),False,cook
20200101,30371,SensorMesaCorredor,False,cook
20200101,30371,SensorSofa,False,cook
20200101,30371,SensorDeTestes,False,cook
20200101,30401,SensorBaseBox,False,cook
20200101,30401,SensorArmario (2),False,cook
20200101,30401,SensorCama,False,cook
20200101,30401,SensorFogao,True,cook
20200101,30401,SensorMesaJantar (4),False,cook
20200101,30401,SensorCama (4),False,cook
20200101,30401,SensorMesaJantar (3),False,cook
20200101,30401,SensorCama (5),False,cook
20200101,30401,SensorMesaJantar,False,cook
20200101,30401,SensorCama (2),False,cook
20200101,30401,SensorSofa (1),False,cook
20200101,30401,SensorPia,False,cook
20200101,30401,SensorMesaJantar (2),False,cook
20200101,30401,SensorRack,False,cook
20200101,30401,SensorCama (1),False,cook
20200101,30401,SensorArmario,False,cook
20200101,30401,SensorRack (1),False,cook
20200101,30401,SensorArmario (1),False,cook
20200101,30401,SensorGeladeira,False,cook
20200101,30401,SensorMesaJantar (1),False,cook
20200101,30401,SensorSofa (2),False,cook
20200101,30401,SensorCama (3),False,cook
20200101,30401,SensorMesaCorredor,False,cook
20200101,30401,SensorSofa,False,cook
20200101,30401,SensorDeTestes,False,cook
20200101,30430,SensorBaseBox,False,cook
20200101,30430,SensorArmario (2),False,cook
20200101,30430,SensorCama,False,cook
20200101,30430,SensorFogao,True,cook
20200101,30430,SensorMesaJantar (4),False,cook
20200101,30430,SensorCama (4),False,cook
20200101,30430,SensorMesaJantar (3),False,cook
20200101,30430,SensorCama (5),False,cook
20200101,30430,SensorMesaJantar,False,cook
20200101,30430,SensorCama (2),False,cook
20200101,30430,SensorSofa (1),False,cook
20200101,30430,SensorPia,False,cook
20200101,30430,SensorMesaJantar (2),False,cook
20200101,30430,SensorRack,False,cook
20200101,30430,SensorCama (1),False,cook
20200101,30430,SensorArmario,False,cook
20200101,30430,SensorRack (1),False,cook
20200101,30430,SensorArmario (1),False,cook
20200101,30430,SensorGeladeira,False,cook
20200101,30430,SensorMesaJantar (1),False,cook
20200101,30430,SensorSofa (2),False,cook
20200101,30430,SensorCama (3),False,cook
20200101,30430,SensorMesaCorredor,False,cook
20200101,30430,SensorSofa,False,cook
20200101,30430,SensorDeTestes,False,cook
20200101,30460,SensorBaseBox,False,cook
20200101,30460,SensorArmario (2),False,cook
20200101,30460,SensorCama,False,cook
20200101,30460,SensorFogao,True,cook
20200101,30460,SensorMesaJantar (4),False,cook
20200101,30460,SensorCama (4),False,cook
20200101,30460,SensorMesaJantar (3),False,cook
20200101,30460,SensorCama (5),False,cook
20200101,30460,SensorMesaJantar,False,cook
20200101,30460,SensorCama (2),False,cook
20200101,30460,SensorSofa (1),False,cook
20200101,30460,SensorPia,False,cook
20200101,30460,SensorMesaJantar (2),False,cook
20200101,30460,SensorRack,False,cook
20200101,30460,SensorCama (1),False,cook
20200101,30460,SensorArmario,False,cook
20200101,30460,SensorRack (1),False,cook
20200101,30460,SensorArmario (1),False,cook
20200101,30460,SensorGeladeira,False,cook
20200101,30460,SensorMesaJantar (1),False,cook
20200101,30460,SensorSofa (2),False,cook
20200101,30460,SensorCama (3),False,cook
20200101,30460,SensorMesaCorredor,False,cook
20200101,30460,SensorSofa,False,cook
20200101,30460,SensorDeTestes,False,cook
20200101,30491,SensorBaseBox,False,cook
20200101,30491,SensorArmario (2),False,cook
20200101,30491,SensorCama,False,cook
20200101,30491,SensorFogao,True,cook
20200101,30491,SensorMesaJantar (4),False,cook
20200101,30491,SensorCama (4),False,cook
20200101,30491,SensorMesaJantar (3),False,cook
20200101,30491,SensorCama (5),False,cook
20200101,30491,SensorMesaJantar,False,cook
20200101,30491,SensorCama (2),False,cook
20200101,30491,SensorSofa (1),False,cook
20200101,30491,SensorPia,False,cook
20200101,30491,SensorMesaJantar (2),False,cook
20200101,30491,SensorRack,False,cook
20200101,30491,SensorCama (1),False,cook
20200101,30491,SensorArmario,False,cook
20200101,30491,SensorRack (1),False,cook
20200101,30491,SensorArmario (1),False,cook
20200101,30491,SensorGeladeira,False,cook
20200101,30491,SensorMesaJantar (1),False,cook
20200101,30491,SensorSofa (2),False,cook
20200101,30491,SensorCama (3),False,cook
20200101,30491,SensorMesaCorredor,False,cook
20200101,30491,SensorSofa,False,cook
20200101,30491,SensorDeTestes,False,cook
20200101,30520,SensorBaseBox,False,cook
20200101,30520,SensorArmario (2),False,cook
20200101,30520,SensorCama,False,cook
20200101,30520,SensorFogao,True,cook
20200101,30520,SensorMesaJantar (4),False,cook
20200101,30520,SensorCama (4),False,cook
20200101,30520,SensorMesaJantar (3),False,cook
20200101,30520,SensorCama (5),False,cook
20200101,30520,SensorMesaJantar,False,cook
20200101,30520,SensorCama (2),False,cook
20200101,30520,SensorSofa (1),False,cook
20200101,30520,SensorPia,False,cook
20200101,30520,SensorMesaJantar (2),False,cook
20200101,30520,SensorRack,False,cook
20200101,30520,SensorCama (1),False,cook
20200101,30520,SensorArmario,False,cook
20200101,30520,SensorRack (1),False,cook
20200101,30520,SensorArmario (1),False,cook
20200101,30520,SensorGeladeira,False,cook
20200101,30520,SensorMesaJantar (1),False,cook
20200101,30520,SensorSofa (2),False,cook
20200101,30520,SensorCama (3),False,cook
20200101,30520,SensorMesaCorredor,False,cook
20200101,30520,SensorSofa,False,cook
20200101,30520,SensorDeTestes,False,cook
20200101,30549,SensorBaseBox,False,cook
20200101,30549,SensorArmario (2),False,cook
20200101,30549,SensorCama,False,cook
20200101,30549,SensorFogao,True,cook
20200101,30549,SensorMesaJantar (4),False,cook
20200101,30549,SensorCama (4),False,cook
20200101,30549,SensorMesaJantar (3),False,cook
20200101,30549,SensorCama (5),False,cook
20200101,30549,SensorMesaJantar,False,cook
20200101,30549,SensorCama (2),False,cook
20200101,30549,SensorSofa (1),False,cook
20200101,30549,SensorPia,False,cook
20200101,30549,SensorMesaJantar (2),False,cook
20200101,30549,SensorRack,False,cook
20200101,30549,SensorCama (1),False,cook
20200101,30549,SensorArmario,False,cook
20200101,30549,SensorRack (1),False,cook
20200101,30549,SensorArmario (1),False,cook
20200101,30549,SensorGeladeira,False,cook
20200101,30549,SensorMesaJantar (1),False,cook
20200101,30549,SensorSofa (2),False,cook
20200101,30549,SensorCama (3),False,cook
20200101,30549,SensorMesaCorredor,False,cook
20200101,30549,SensorSofa,False,cook
20200101,30549,SensorDeTestes,False,cook
20200101,30579,SensorBaseBox,False,cook
20200101,30579,SensorArmario (2),False,cook
20200101,30579,SensorCama,False,cook
20200101,30579,SensorFogao,True,cook
20200101,30579,SensorMesaJantar (4),False,cook
20200101,30579,SensorCama (4),False,cook
20200101,30579,SensorMesaJantar (3),False,cook
20200101,30579,SensorCama (5),False,cook
20200101,30579,SensorMesaJantar,False,cook
20200101,30579,SensorCama (2),False,cook
20200101,30579,SensorSofa (1),False,cook
20200101,30579,SensorPia,False,cook
20200101,30579,SensorMesaJantar (2),False,cook
20200101,30579,SensorRack,False,cook
20200101,30579,SensorCama (1),False,cook
20200101,30579,SensorArmario,False,cook
20200101,30579,SensorRack (1),False,cook
20200101,30579,SensorArmario (1),False,cook
20200101,30579,SensorGeladeira,False,cook
20200101,30579,SensorMesaJantar (1),False,cook
20200101,30579,SensorSofa (2),False,cook
20200101,30579,SensorCama (3),False,cook
20200101,30579,SensorMesaCorredor,False,cook
20200101,30579,SensorSofa,False,cook
20200101,30579,SensorDeTestes,False,cook
20200101,30609,SensorBaseBox,False,cook
20200101,30609,SensorArmario (2),False,cook
20200101,30609,SensorCama,False,cook
20200101,30609,SensorFogao,True,cook
20200101,30609,SensorMesaJantar (4),False,cook
20200101,30609,SensorCama (4),False,cook
20200101,30609,SensorMesaJantar (3),False,cook
20200101,30609,SensorCama (5),False,cook
20200101,30609,SensorMesaJantar,False,cook
20200101,30609,SensorCama (2),False,cook
20200101,30609,SensorSofa (1),False,cook
20200101,30609,SensorPia,False,cook
20200101,30609,SensorMesaJantar (2),False,cook
20200101,30609,SensorRack,False,cook
20200101,30609,SensorCama (1),False,cook
20200101,30609,SensorArmario,False,cook
20200101,30609,SensorRack (1),False,cook
20200101,30609,SensorArmario (1),False,cook
20200101,30609,SensorGeladeira,False,cook
20200101,30609,SensorMesaJantar (1),False,cook
20200101,30609,SensorSofa (2),False,cook
20200101,30609,SensorCama (3),False,cook
20200101,30609,SensorMesaCorredor,False,cook
20200101,30609,SensorSofa,False,cook
20200101,30609,SensorDeTestes,False,cook
20200101,30639,SensorBaseBox,False,cook
20200101,30639,SensorArmario (2),False,cook
20200101,30639,SensorCama,False,cook
20200101,30639,SensorFogao,True,cook
20200101,30639,SensorMesaJantar (4),False,cook
20200101,30639,SensorCama (4),False,cook
20200101,30639,SensorMesaJantar (3),False,cook
20200101,30639,SensorCama (5),False,cook
20200101,30639,SensorMesaJantar,False,cook
20200101,30639,SensorCama (2),False,cook
20200101,30639,SensorSofa (1),False,cook
20200101,30639,SensorPia,False,cook
20200101,30639,SensorMesaJantar (2),False,cook
20200101,30639,SensorRack,False,cook
20200101,30639,SensorCama (1),False,cook
20200101,30639,SensorArmario,False,cook
20200101,30639,SensorRack (1),False,cook
20200101,30639,SensorArmario (1),False,cook
20200101,30639,SensorGeladeira,False,cook
20200101,30639,SensorMesaJantar (1),False,cook
20200101,30639,SensorSofa (2),False,cook
20200101,30639,SensorCama (3),False,cook
20200101,30639,SensorMesaCorredor,False,cook
20200101,30639,SensorSofa,False,cook
20200101,30639,SensorDeTestes,False,cook
20200101,30670,SensorBaseBox,False,cook
20200101,30670,SensorArmario (2),False,cook
20200101,30670,SensorCama,False,cook
20200101,30670,SensorFogao,True,cook
20200101,30670,SensorMesaJantar (4),False,cook
20200101,30670,SensorCama (4),False,cook
20200101,30670,SensorMesaJantar (3),False,cook
20200101,30670,SensorCama (5),False,cook
20200101,30670,SensorMesaJantar,False,cook
20200101,30670,SensorCama (2),False,cook
20200101,30670,SensorSofa (1),False,cook
20200101,30670,SensorPia,False,cook
20200101,30670,SensorMesaJantar (2),False,cook
20200101,30670,SensorRack,False,cook
20200101,30670,SensorCama (1),False,cook
20200101,30670,SensorArmario,False,cook
20200101,30670,SensorRack (1),False,cook
20200101,30670,SensorArmario (1),False,cook
20200101,30670,SensorGeladeira,False,cook
20200101,30670,SensorMesaJantar (1),False,cook
20200101,30670,SensorSofa (2),False,cook
20200101,30670,SensorCama (3),False,cook
20200101,30670,SensorMesaCorredor,False,cook
20200101,30670,SensorSofa,False,cook
20200101,30670,SensorDeTestes,False,cook
20200101,30699,SensorBaseBox,False,cook
20200101,30699,SensorArmario (2),False,cook
20200101,30699,SensorCama,False,cook
20200101,30699,SensorFogao,True,cook
20200101,30699,SensorMesaJantar (4),False,cook
20200101,30699,SensorCama (4),False,cook
20200101,30699,SensorMesaJantar (3),False,cook
20200101,30699,SensorCama (5),False,cook
20200101,30699,SensorMesaJantar,False,cook
20200101,30699,SensorCama (2),False,cook
20200101,30699,SensorSofa (1),False,cook
20200101,30699,SensorPia,False,cook
20200101,30699,SensorMesaJantar (2),False,cook
20200101,30699,SensorRack,False,cook
20200101,30699,SensorCama (1),False,cook
20200101,30699,SensorArmario,False,cook
20200101,30699,SensorRack (1),False,cook
20200101,30699,SensorArmario (1),False,cook
20200101,30699,SensorGeladeira,False,cook
20200101,30699,SensorMesaJantar (1),False,cook
20200101,30699,SensorSofa (2),False,cook
20200101,30699,SensorCama (3),False,cook
20200101,30699,SensorMesaCorredor,False,cook
20200101,30699,SensorSofa,False,cook
20200101,30699,SensorDeTestes,False,cook
20200101,30729,SensorBaseBox,False,cook
20200101,30729,SensorArmario (2),False,cook
20200101,30729,SensorCama,False,cook
20200101,30729,SensorFogao,True,cook
20200101,30729,SensorMesaJantar (4),False,cook
20200101,30729,SensorCama (4),False,cook
20200101,30729,SensorMesaJantar (3),False,cook
20200101,30729,SensorCama (5),False,cook
20200101,30729,SensorMesaJantar,False,cook
20200101,30729,SensorCama (2),False,cook
20200101,30729,SensorSofa (1),False,cook
20200101,30729,SensorPia,False,cook
20200101,30729,SensorMesaJantar (2),False,cook
20200101,30729,SensorRack,False,cook
20200101,30729,SensorCama (1),False,cook
20200101,30729,SensorArmario,False,cook
20200101,30729,SensorRack (1),False,cook
20200101,30729,SensorArmario (1),False,cook
20200101,30729,SensorGeladeira,False,cook
20200101,30729,SensorMesaJantar (1),False,cook
20200101,30729,SensorSofa (2),False,cook
20200101,30729,SensorCama (3),False,cook
20200101,30729,SensorMesaCorredor,False,cook
20200101,30729,SensorSofa,False,cook
20200101,30729,SensorDeTestes,False,cook
20200101,30759,SensorBaseBox,False,cook
20200101,30759,SensorArmario (2),False,cook
20200101,30759,SensorCama,False,cook
20200101,30759,SensorFogao,True,cook
20200101,30759,SensorMesaJantar (4),False,cook
20200101,30759,SensorCama (4),False,cook
20200101,30759,SensorMesaJantar (3),False,cook
20200101,30759,SensorCama (5),False,cook
20200101,30759,SensorMesaJantar,False,cook
20200101,30759,SensorCama (2),False,cook
20200101,30759,SensorSofa (1),False,cook
20200101,30759,SensorPia,False,cook
20200101,30759,SensorMesaJantar (2),False,cook
20200101,30759,SensorRack,False,cook
20200101,30759,SensorCama (1),False,cook
20200101,30759,SensorArmario,False,cook
20200101,30759,SensorRack (1),False,cook
20200101,30759,SensorArmario (1),False,cook
20200101,30759,SensorGeladeira,False,cook
20200101,30759,SensorMesaJantar (1),False,cook
20200101,30759,SensorSofa (2),False,cook
20200101,30759,SensorCama (3),False,cook
20200101,30759,SensorMesaCorredor,False,cook
20200101,30759,SensorSofa,False,cook
20200101,30759,SensorDeTestes,False,cook
20200101,30788,SensorBaseBox,False,cook
20200101,30788,SensorArmario (2),False,cook
20200101,30788,SensorCama,False,cook
20200101,30788,SensorFogao,True,cook
20200101,30788,SensorMesaJantar (4),False,cook
20200101,30788,SensorCama (4),False,cook
20200101,30788,SensorMesaJantar (3),False,cook
20200101,30788,SensorCama (5),False,cook
20200101,30788,SensorMesaJantar,False,cook
20200101,30788,SensorCama (2),False,cook
20200101,30788,SensorSofa (1),False,cook
20200101,30788,SensorPia,False,cook
20200101,30788,SensorMesaJantar (2),False,cook
20200101,30788,SensorRack,False,cook
20200101,30788,SensorCama (1),False,cook
20200101,30788,SensorArmario,False,cook
20200101,30788,SensorRack (1),False,cook
20200101,30788,SensorArmario (1),False,cook
20200101,30788,SensorGeladeira,False,cook
20200101,30788,SensorMesaJantar (1),False,cook
20200101,30788,SensorSofa (2),False,cook
20200101,30788,SensorCama (3),False,cook
20200101,30788,SensorMesaCorredor,False,cook
20200101,30788,SensorSofa,False,cook
20200101,30788,SensorDeTestes,False,cook
20200101,30817,SensorBaseBox,False,cook
20200101,30817,SensorArmario (2),False,cook
20200101,30817,SensorCama,False,cook
20200101,30817,SensorFogao,True,cook
20200101,30817,SensorMesaJantar (4),False,cook
20200101,30817,SensorCama (4),False,cook
20200101,30817,SensorMesaJantar (3),False,cook
20200101,30817,SensorCama (5),False,cook
20200101,30817,SensorMesaJantar,False,cook
20200101,30817,SensorCama (2),False,cook
20200101,30817,SensorSofa (1),False,cook
20200101,30817,SensorPia,False,cook
20200101,30817,SensorMesaJantar (2),False,cook
