Date,Hour,Name,Type,State,User
20200101,30116,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,30116,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,30116,SensorBase,Sensor RFID,False,NA
20200101,30116,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,30116,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,30116,SensorRFIDArmario,Sensor RFID,False,NA
20200101,30116,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,30116,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,30116,SensorRFIDCama,Sensor RFID,False,NA
20200101,30116,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,30116,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,30116,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,30116,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,30116,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,30116,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,30116,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,30116,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,30116,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,30116,SensorRFIDPia,Sensor RFID,False,NA
20200101,30116,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,30116,SensorRFIDFogao,Sensor RFID,False,NA
20200101,30116,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,30116,Point Light,Lamp,False,NA
20200101,30116,Point Light (1),Lamp,False,NA
20200101,30116,Point Light (2),Lamp,False,NA
20200101,30116,Point Light (3),Lamp,True,Usuario
20200101,30137,SensorRFIDMesa,Sensor RFID,False,NA
20200101,30137,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,30137,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,30137,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,30137,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,30137,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,30137,SensorRFIDSofa,Sensor RFID,False,NA
20200101,30137,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,30137,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,30137,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,30137,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,30137,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,30137,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,30137,SensorBase,Sensor RFID,False,NA
20200101,30137,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,30137,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,30137,SensorRFIDArmario,Sensor RFID,False,NA
20200101,30137,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,30137,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,30137,SensorRFIDCama,Sensor RFID,False,NA
20200101,30137,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,30137,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,30137,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,30137,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,30137,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,30137,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,30137,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,30137,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,30137,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,30137,SensorRFIDPia,Sensor RFID,False,NA
20200101,30137,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,30137,SensorRFIDFogao,Sensor RFID,False,NA
20200101,30137,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,30137,Point Light,Lamp,False,NA
20200101,30137,Point Light (1),Lamp,False,NA
20200101,30137,Point Light (2),Lamp,False,NA
20200101,30137,Point Light (3),Lamp,True,Usuario
20200101,30164,SensorRFIDMesa,Sensor RFID,False,NA
20200101,30164,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,30164,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,30164,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,30164,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,30164,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,30164,SensorRFIDSofa,Sensor RFID,False,NA
20200101,30164,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,30164,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,30164,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,30164,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,30164,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,30164,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,30164,SensorBase,Sensor RFID,False,NA
20200101,30164,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,30164,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,30164,SensorRFIDArmario,Sensor RFID,False,NA
20200101,30164,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,30164,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,30164,SensorRFIDCama,Sensor RFID,False,NA
20200101,30164,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,30164,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,30164,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,30164,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,30164,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,30164,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,30164,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,30164,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,30164,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,30164,SensorRFIDPia,Sensor RFID,False,NA
20200101,30164,SensorRFIDPia (1),Sensor RFID,False,NA
20200101,30164,SensorRFIDFogao,Sensor RFID,False,NA
20200101,30164,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,30164,Point Light,Lamp,False,NA
20200101,30164,Point Light (1),Lamp,False,NA
20200101,30164,Point Light (2),Lamp,False,NA
20200101,30164,Point Light (3),Lamp,True,Usuario
20200101,30189,SensorRFIDMesa,Sensor RFID,False,NA
20200101,30189,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,30189,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,30189,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,30189,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,30189,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,30189,SensorRFIDSofa,Sensor RFID,False,NA
20200101,30189,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,30189,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,30189,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,30189,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,30189,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,30189,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,30189,SensorBase,Sensor RFID,False,NA
20200101,30189,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,30189,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,30189,SensorRFIDArmario,Sensor RFID,False,NA
20200101,30189,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,30189,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,30189,SensorRFIDCama,Sensor RFID,False,NA
20200101,30189,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,30189,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,30189,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,30189,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,30189,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,30189,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,30189,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,30189,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,30189,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,30189,SensorRFIDPia,Sensor RFID,False,NA
20200101,30189,SensorRFIDPia (1),Sensor RFID,True,Usuario
20200101,30189,SensorRFIDFogao,Sensor RFID,False,NA
20200101,30189,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,30189,Point Light,Lamp,False,NA
20200101,30189,Point Light (1),Lamp,False,NA
20200101,30189,Point Light (2),Lamp,False,NA
20200101,30189,Point Light (3),Lamp,True,Usuario
20200101,30214,SensorRFIDMesa,Sensor RFID,False,NA
20200101,30214,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,30214,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,30214,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,30214,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,30214,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,30214,SensorRFIDSofa,Sensor RFID,False,NA
20200101,30214,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,30214,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,30214,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,30214,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,30214,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,30214,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,30214,SensorBase,Sensor RFID,False,NA
20200101,30214,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,30214,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,30214,SensorRFIDArmario,Sensor RFID,False,NA
20200101,30214,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,30214,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,30214,SensorRFIDCama,Sensor RFID,False,NA
20200101,30214,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,30214,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,30214,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,30214,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,30214,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,30214,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,30214,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,30214,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,30214,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,30214,SensorRFIDPia,Sensor RFID,False,NA
20200101,30214,SensorRFIDPia (1),Sensor RFID,True,Usuario
20200101,30214,SensorRFIDFogao,Sensor RFID,False,NA
20200101,30214,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,30214,Point Light,Lamp,False,NA
20200101,30214,Point Light (1),Lamp,False,NA
20200101,30214,Point Light (2),Lamp,False,NA
20200101,30214,Point Light (3),Lamp,True,Usuario
20200101,30238,SensorRFIDMesa,Sensor RFID,False,NA
20200101,30238,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,30238,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,30238,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,30238,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,30238,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,30238,SensorRFIDSofa,Sensor RFID,False,NA
20200101,30238,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,30238,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,30238,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,30238,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,30238,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,30238,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,30238,SensorBase,Sensor RFID,False,NA
20200101,30238,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,30238,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,30238,SensorRFIDArmario,Sensor RFID,False,NA
20200101,30238,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,30238,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,30238,SensorRFIDCama,Sensor RFID,False,NA
20200101,30238,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,30238,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,30238,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,30238,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,30238,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,30238,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,30238,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,30238,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,30238,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,30238,SensorRFIDPia,Sensor RFID,False,NA
20200101,30238,SensorRFIDPia (1),Sensor RFID,True,Usuario
20200101,30238,SensorRFIDFogao,Sensor RFID,False,NA
20200101,30238,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,30238,Point Light,Lamp,False,NA
20200101,30238,Point Light (1),Lamp,False,NA
20200101,30238,Point Light (2),Lamp,False,NA
20200101,30238,Point Light (3),Lamp,True,Usuario
20200101,30260,SensorRFIDMesa,Sensor RFID,False,NA
20200101,30260,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,30260,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,30260,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,30260,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,30260,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,30260,SensorRFIDSofa,Sensor RFID,False,NA
20200101,30260,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,30260,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,30260,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,30260,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,30260,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,30260,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,30260,SensorBase,Sensor RFID,False,NA
20200101,30260,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,30260,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,30260,SensorRFIDArmario,Sensor RFID,False,NA
20200101,30260,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,30260,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,30260,SensorRFIDCama,Sensor RFID,False,NA
20200101,30260,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,30260,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,30260,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,30260,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,30260,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,30260,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,30260,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,30260,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,30260,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,30260,SensorRFIDPia,Sensor RFID,False,NA
20200101,30260,SensorRFIDPia (1),Sensor RFID,True,Usuario
20200101,30260,SensorRFIDFogao,Sensor RFID,False,NA
20200101,30260,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,30260,Point Light,Lamp,False,NA
20200101,30260,Point Light (1),Lamp,False,NA
20200101,30260,Point Light (2),Lamp,False,NA
20200101,30260,Point Light (3),Lamp,True,Usuario
20200101,30287,SensorRFIDMesa,Sensor RFID,False,NA
20200101,30287,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,30287,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,30287,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,30287,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,30287,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,30287,SensorRFIDSofa,Sensor RFID,False,NA
20200101,30287,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,30287,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,30287,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,30287,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,30287,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,30287,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,30287,SensorBase,Sensor RFID,False,NA
20200101,30287,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,30287,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,30287,SensorRFIDArmario,Sensor RFID,False,NA
20200101,30287,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,30287,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,30287,SensorRFIDCama,Sensor RFID,False,NA
20200101,30287,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,30287,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,30287,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,30287,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,30287,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,30287,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,30287,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,30287,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,30287,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,30287,SensorRFIDPia,Sensor RFID,True,Usuario
20200101,30287,SensorRFIDPia (1),Sensor RFID,True,Usuario
20200101,30287,SensorRFIDFogao,Sensor RFID,False,NA
20200101,30287,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,30287,Point Light,Lamp,False,NA
20200101,30287,Point Light (1),Lamp,False,NA
20200101,30287,Point Light (2),Lamp,False,NA
20200101,30287,Point Light (3),Lamp,True,Usuario
20200101,30309,SensorRFIDMesa,Sensor RFID,False,NA
20200101,30309,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,30309,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,30309,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,30309,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,30309,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,30309,SensorRFIDSofa,Sensor RFID,False,NA
20200101,30309,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,30309,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,30309,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,30309,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,30309,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,30309,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,30309,SensorBase,Sensor RFID,False,NA
20200101,30309,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,30309,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,30309,SensorRFIDArmario,Sensor RFID,False,NA
20200101,30309,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,30309,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,30309,SensorRFIDCama,Sensor RFID,False,NA
20200101,30309,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,30309,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,30309,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,30309,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,30309,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,30309,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,30309,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,30309,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,30309,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,30309,SensorRFIDPia,Sensor RFID,True,Usuario
20200101,30309,SensorRFIDPia (1),Sensor RFID,True,Usuario
20200101,30309,SensorRFIDFogao,Sensor RFID,False,NA
20200101,30309,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,30309,Point Light,Lamp,False,NA
20200101,30309,Point Light (1),Lamp,False,NA
20200101,30309,Point Light (2),Lamp,False,NA
20200101,30309,Point Light (3),Lamp,False,NA
20200101,30333,SensorRFIDMesa,Sensor RFID,False,NA
20200101,30333,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,30333,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,30333,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,30333,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,30333,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,30333,SensorRFIDSofa,Sensor RFID,False,NA
20200101,30333,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,30333,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,30333,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,30333,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,30333,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,30333,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,30333,SensorBase,Sensor RFID,False,NA
20200101,30333,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,30333,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,30333,SensorRFIDArmario,Sensor RFID,False,NA
20200101,30333,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,30333,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,30333,SensorRFIDCama,Sensor RFID,False,NA
20200101,30333,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,30333,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,30333,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,30333,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,30333,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,30333,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,30333,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,30333,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,30333,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,30333,SensorRFIDPia,Sensor RFID,True,Usuario
20200101,30333,SensorRFIDPia (1),Sensor RFID,True,Usuario
20200101,30333,SensorRFIDFogao,Sensor RFID,False,NA
20200101,30333,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,30333,Point Light,Lamp,False,NA
20200101,30333,Point Light (1),Lamp,False,NA
20200101,30333,Point Light (2),Lamp,False,NA
20200101,30333,Point Light (3),Lamp,False,NA
20200101,30360,SensorRFIDMesa,Sensor RFID,False,NA
20200101,30360,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,30360,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,30360,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,30360,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,30360,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,30360,SensorRFIDSofa,Sensor RFID,False,NA
20200101,30360,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,30360,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,30360,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,30360,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,30360,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,30360,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,30360,SensorBase,Sensor RFID,False,NA
20200101,30360,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,30360,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,30360,SensorRFIDArmario,Sensor RFID,False,NA
20200101,30360,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,30360,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,30360,SensorRFIDCama,Sensor RFID,False,NA
20200101,30360,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,30360,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,30360,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,30360,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,30360,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,30360,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,30360,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,30360,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,30360,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,30360,SensorRFIDPia,Sensor RFID,True,Usuario
20200101,30360,SensorRFIDPia (1),Sensor RFID,True,Usuario
20200101,30360,SensorRFIDFogao,Sensor RFID,False,NA
20200101,30360,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,30360,Point Light,Lamp,False,NA
20200101,30360,Point Light (1),Lamp,False,NA
20200101,30360,Point Light (2),Lamp,False,NA
20200101,30360,Point Light (3),Lamp,False,NA
20200101,30381,SensorRFIDMesa,Sensor RFID,False,NA
20200101,30381,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,30381,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,30381,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,30381,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,30381,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,30381,SensorRFIDSofa,Sensor RFID,False,NA
20200101,30381,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,30381,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,30381,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,30381,SensorRFIDRackTv,Sensor RFID,False,NA
20200101,30381,SensorRFIDRackTv (1),Sensor RFID,False,NA
20200101,30381,SensorRFIDRackTv (2),Sensor RFID,False,NA
20200101,30381,SensorBase,Sensor RFID,False,NA
20200101,30381,SensorRFIDMovelCorredor,Sensor RFID,False,NA
20200101,30381,SensorRFIDMovelCorredor (1),Sensor RFID,False,NA
20200101,30381,SensorRFIDArmario,Sensor RFID,False,NA
20200101,30381,SensorRFIDArmario (1),Sensor RFID,False,NA
20200101,30381,SensorRFIDArmario (2),Sensor RFID,False,NA
20200101,30381,SensorRFIDCama,Sensor RFID,False,NA
20200101,30381,SensorRFIDCama (1),Sensor RFID,False,NA
20200101,30381,SensorRFIDCama (2),Sensor RFID,False,NA
20200101,30381,SensorRFIDCama (3),Sensor RFID,False,NA
20200101,30381,SensorRFIDCama (4),Sensor RFID,False,NA
20200101,30381,SensorRFIDCama (5),Sensor RFID,False,NA
20200101,30381,SensorRFIDCama (6),Sensor RFID,False,NA
20200101,30381,SensorRFIDCama (7),Sensor RFID,False,NA
20200101,30381,SensorRFIDCama (8),Sensor RFID,False,NA
20200101,30381,SensorRFIDGeladeira,Sensor RFID,False,NA
20200101,30381,SensorRFIDPia,Sensor RFID,True,Usuario
20200101,30381,SensorRFIDPia (1),Sensor RFID,True,Usuario
20200101,30381,SensorRFIDFogao,Sensor RFID,False,NA
20200101,30381,SensorRFIDFogao (1),Sensor RFID,False,NA
20200101,30381,Point Light,Lamp,False,NA
20200101,30381,Point Light (1),Lamp,False,NA
20200101,30381,Point Light (2),Lamp,False,NA
20200101,30381,Point Light (3),Lamp,False,NA
20200101,30408,SensorRFIDMesa,Sensor RFID,False,NA
20200101,30408,SensorRFIDMesa (1),Sensor RFID,False,NA
20200101,30408,SensorRFIDMesa (2),Sensor RFID,False,NA
20200101,30408,SensorRFIDMesa (3),Sensor RFID,False,NA
20200101,30408,SensorRFIDMesa (4),Sensor RFID,False,NA
20200101,30408,SensorRFIDMesa (5),Sensor RFID,False,NA
20200101,30408,SensorRFIDSofa,Sensor RFID,False,NA
20200101,30408,SensorRFIDSofa (1),Sensor RFID,False,NA
20200101,30408,SensorRFIDSofa (2),Sensor RFID,False,NA
20200101,30408,SensorRFIDSofa (3),Sensor RFID,False,NA
20200101,30408,SensorRFIDRackTv,Sensor RFID,False,NA
